date,code,description,type,issuer,listing_date,maturity_date,interest,interest_type,interest_freq,originated_amt,total,mature,interest_freq_num,payments_count,curr_amt,days_purchase,sold_per_day,sold_ratio,sold_speed_pct_per_day,sector_type,payments_total
2023-05-31,PBUT07XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 7 PT PRABAKARA USAHATAMA TAHUN 2022,SUKUK CROWD FUNDING,"PRABAKARA USAHATAMA, PT",2023-05-31,2023-09-30,0,FLOATING,SPECIFIC DATE,344000000,344000000,0.33401779603011633,1,0,0,1,344000000,1,1,Consumer & Services,0
2023-05-31,PNBB01XXSCFS,SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT PANACEA BUANA BATAM TAHUN 2022,SUKUK CROWD FUNDING,"PANACEA BUANA BATAM, PT",2023-05-31,2024-12-12,0,FIXED,SEMI-ANNUAL,2600000000,2600000000,1.5359342915811087,2,3,0,1,2600000000,1,1,Consumer & Services,0
2023-05-31,PRNJ01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 CV PRIDENJOYCO TAHUN 2023,SUKUK CROWD FUNDING,CV PRIDENJOYCO,2023-05-31,2023-09-28,0,FLOATING,SPECIFIC DATE,2111000000,1811000000,0.32854209445585214,1,0,300000000,1,1811000000,0.8578872572240644,0.8578872572240644,Consumer & Services,0
2023-05-31,SALM02XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 2 PT SEBELAS APRIL LIAN MIPRO TAHUN 2022,SUKUK CROWD FUNDING,"SEBELAS APRIL LIAN MIPRO, PT",2023-05-31,2023-12-16,0,Floating/Variable,MONTHLY,3500000000,2300000000,0.5448323066392882,12,7,1200000000,1,2300000000,0.6571428571428571,0.6571428571428571,Consumer & Services,0
2023-05-31,SHAT01XXSCFS,SUKUK IJARAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV MENARA SOEKARNO HATTA TAHUN 2023,SUKUK CROWD FUNDING,CV MENARA SOEKARNO HATTA,2023-05-31,2024-03-10,0,FIXED,MONTHLY,1500000000,1500000000,0.7775496235455168,12,9,0,1,1500000000,1,1,Consumer & Services,0
2023-05-31,SKBA01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT KREASI BUMI ARKANANTA TAHUN 2023,SUKUK CROWD FUNDING,"KREASI BUMI ARKANANTA, PT",2023-05-31,2023-10-27,0,Floating/Variable,SPECIFIC DATE,531000000,530999999.99999994,0.4079397672826831,1,0,5.960464477539063e-8,1,530999999.99999994,0.9999999999999999,0.9999999999999999,Consumer & Services,0
2023-05-31,SKHS01X1SCFS,SUKUK MUDHARABAH YG DITAWARKAN MELALUI LAYANAN URUN DANA PT KREASI HANDAL SELARAS TAHUN 2022 TAHAP 1,SUKUK CROWD FUNDING,"KREASI HANDAL SELARAS, PT",2023-05-31,2024-08-10,0,FIXED,4 MONTHS,1402850000,1402850000,1.1964407939767283,3,4,0,1,1402850000,1,1,Infrastructure & Transportation,0
2023-05-31,SLNI01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT LINICO INDONESIA TAHUN 2023,SUKUK CROWD FUNDING,"LINICO INDONESIA, PT",2023-05-31,2023-06-24,0,FIXED,SPECIFIC DATE,3152000000,3151999999.9999995,0.06570841889117043,1,0,4.76837158203125e-7,1,3151999999.9999995,0.9999999999999999,0.9999999999999999,Natural Resources,0
2023-05-31,SMSS03XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 3 PT SURYA MULTI SUKSES TAHUN 2022,SUKUK CROWD FUNDING,"SURYA MULTI SUKSES, PT",2023-05-31,2023-06-28,0,FLOATING,MONTHLY,2500000000,2500000000,0.07665982203969883,12,1,0,1,2500000000,1,1,Natural Resources,0
2023-05-31,SNTM01X1SCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT NERO TRI MAHITALA TAHUN 2022 TAHAP 1,SUKUK CROWD FUNDING,"NERO TRI MAHITALA, PT",2023-05-31,2024-01-02,0,FIXED,3 MONTHS,3837050000,3837050000,0.5913757700205339,4,2,0,1,3837050000,1,1,Consumer & Services,0
2023-05-31,SPAT01X1SCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SURABAYA PATATA BERKAH BERSAMA TAHAP I TAHUN 2022,SUKUK CROWD FUNDING,"SURABAYA PATATA BERKAH BERSAMA, PT",2023-05-31,2023-08-19,0,Floating/Variable,3 MONTHS,600000000,600000000,0.2190280629705681,4,1,0,1,600000000,1,1,Consumer & Services,0
2023-05-31,SQPS01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT QOMUNITAS PETANI SATU TAHUN 2022,SUKUK CROWD FUNDING,"QOMUNITAS PETANI SATU, PT",2023-05-31,2023-06-02,0,FIXED,3 MONTHS,1521000000,1521000000,0.0054757015742642025,4,0,0,1,1521000000,1,1,Natural Resources,0
2023-05-31,SSUG01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SWARA UTAMA GLOBAL TAHUN 2022,SUKUK CROWD FUNDING,"SWARA UTAMA GLOBAL, PT",2023-05-31,2023-07-12,0,FIXED,3 MONTHS,2021000000,2021000000,0.11498973305954825,4,0,0,1,2021000000,1,1,Consumer & Services,0
2023-05-31,SSWS02XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SAGA WIRA SATYA TAHUN 2023,SUKUK CROWD FUNDING,"SAGA WIRA SATYA, PT",2023-05-31,2023-09-19,0,FIXED,3 MONTHS,1304900000,1304900000,0.30390143737166325,4,1,0,1,1304900000,1,1,Consumer & Services,0
2023-05-31,STER01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT TERA TEKNOLOGI GRUP TAHUN 2023,SUKUK CROWD FUNDING,"TERA TEKNOLOGI GRUP, PT",2023-05-31,2024-02-16,0,FIXED,3 MONTHS,2433500000,2433500000,0.7145790554414785,4,3,0,1,2433500000,1,1,Industry & Manufacturing,0
2023-05-31,STRK01XXSCFS,SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV TARUNA RAYA KONSTRUKSI TAHUN 2023,SUKUK CROWD FUNDING,CV TARUNA RAYA KONSTRUKSI,2023-05-31,2023-06-17,0,FIXED,SPECIFIC DATE,1083500000,1083500000,0.04654346338124572,1,0,0,1,1083500000,1,1,Industry & Manufacturing,0
2023-05-31,TBCL01XXSCFS,SURAT BERHARGA SYARIAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT. TRI BUANA CEMERLANG TAHUN 2022,SUKUK CROWD FUNDING,"TRI BUANA CEMERLANG, PT",2023-05-31,2023-10-04,0,Floating/Variable,SEMI-ANNUAL,2520000000,2520000000,0.34496919917864477,2,1,0,1,2520000000,1,1,Consumer & Services,0
2023-05-31,TERA01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT TERRA ENERGI PRIMA TAHUN 2022,SUKUK CROWD FUNDING,"TERRA ENERGI PRIMA, PT",2023-05-31,2023-09-21,0,Floating/Variable,SPECIFIC DATE,6000000000,6000000000,0.30937713894592744,1,0,0,1,6000000000,1,1,Natural Resources,0
2023-05-31,TESS01X2SCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022 - TAHAP 2,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-05-31,2023-06-06,0,Floating/Variable,SPECIFIC DATE,1299120000,820500000,0.01642710472279261,1,0,478620000,1,820500000,0.63158137816368,0.63158137816368,Consumer & Services,0
2023-05-31,TESS01X3SCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022 - TAHAP 3,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-05-31,2023-06-26,0,Floating/Variable,SPECIFIC DATE,1286960000,812820000,0.07118412046543464,1,0,474140000,1,812820000,0.6315814011313483,0.6315814011313483,Consumer & Services,0
2023-05-31,TESS04XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 4 PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-05-31,2023-10-02,0,Floating/Variable,SPECIFIC DATE,1906000000,1524800000,0.3394934976043806,1,0,381200000,1,1524800000,0.8,0.8,Consumer & Services,0
2023-05-31,TESS05XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 5 PT TEKNOLOGI SARANA SEMPURNA TAHUN 2022,SUKUK CROWD FUNDING,"TEKNOLOGI SARANA SEMPURNA, PT",2023-05-31,2023-11-07,0,Floating/Variable,SPECIFIC DATE,1507000000,1205600000,0.4380561259411362,1,0,301400000,1,1205600000,0.8,0.8,Consumer & Services,0
2023-05-31,TIHA01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 CV TIHAMA TAHUN 2021,SUKUK CROWD FUNDING,CV TIHAMA,2023-05-31,2024-02-20,0,Floating/Variable,MONTHLY,1633333330,1073570006,0.7255304585900069,12,9,559763324,1,1073570006,0.6572877601169138,0.6572877601169138,Consumer & Services,0
2023-05-31,WIBI01XXSCFS,SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT WISHAL BATAM INDO TAHUN 2023,SUKUK CROWD FUNDING,"WISHAL BATAM INDO, PT",2023-05-31,2023-09-14,0,Floating/Variable,SPECIFIC DATE,1920000000,1920000000,0.29021218343600275,1,0,0,1,1920000000,1,1,Industry & Manufacturing,0
2023-06-27,IFR0006,SBSN SERI IFR0006,SBSN,PEMERINTAH REPUBLIK INDONESIA,2010-04-05,2030-03-15,10.25,FIXED,SEMI-ANNUAL,2175000000000,42000000000,19.942505133470227,2,40,2133000000000,4832,8692052.98013245,0.019310344827586208,3.996346197762047e-6,Finance,172200000000
2023-06-27,IFR0010,SBSN SERI IFR0010,SBSN,PEMERINTAH REPUBLIK INDONESIA,2011-03-04,2036-02-15,10,FIXED,SEMI-ANNUAL,4110000000000,16749000000,24.95277207392197,2,50,4093251000000,4499,3722827.2949544345,0.004075182481751825,9.057973953660425e-7,Finance,83745000000
2023-06-27,PBS003,SBSN SERI PBS003,SBSN,PEMERINTAH REPUBLIK INDONESIA,2012-02-03,2027-01-15,6,FIXED,SEMI-ANNUAL,3786000000000,2467258000000,14.948665297741274,2,30,1318742000000,4163,592663463.8481864,0.6516793449550977,1.5654079869207248e-4,Finance,4441064400000
2023-06-27,PBS004,SBSN SERI PBS004,SBSN,PEMERINTAH REPUBLIK INDONESIA,2012-02-17,2037-02-15,6.1,FIXED,SEMI-ANNUAL,10149000000000,742503000000.0001,24.996577686516083,2,50,9406497000000,4149,178959508.3152567,0.07316021282885014,1.7633215914401096e-5,Finance,2264634150000
2023-06-27,PBS005,SBSN SERI PBS005,SBSN,PEMERINTAH REPUBLIK INDONESIA,2013-05-03,2043-04-15,6.75,FIXED,SEMI-ANNUAL,9934000000000,7349612000000,29.949349760438057,2,60,2584388000000,3708,1982096008.6299891,0.7398441715321119,1.9952647560197192e-4,Finance,29765928600000.004
2023-06-27,PBS007,SBSN SERI PBS007,SBSN,PEMERINTAH REPUBLIK INDONESIA,2014-10-01,2040-09-15,9,FIXED,SEMI-ANNUAL,7525000000000,12869000000,25.95756331279945,2,52,7512131000000,3192,4031641.604010025,0.0017101661129568107,5.35766326114289e-7,Finance,60226920000
2023-06-27,PBS011,SBSN Seri PBS011,SBSN,PEMERINTAH REPUBLIK INDONESIA,2016-01-15,2023-08-15,8.75,FIXED,SEMI-ANNUAL,10545000000000,178228000000,7.581108829568788,2,15,10366772000000,2721,65500918.77986035,0.016901659554291133,6.211561761959255e-6,Finance,233924250000
2023-06-27,PBS012,SBSN Seri PBS012,SBSN,PEMERINTAH REPUBLIK INDONESIA,2016-01-29,2031-11-15,8.875,FIXED,SEMI-ANNUAL,20315000000000,3966345000000.0005,15.794661190965092,2,32,16348655000000,2707,1465217953.4540083,0.19524218557715975,7.212493002480966e-5,Finance,11264419800000
2023-06-27,PBS015,SBSN Seri PBS015,SBSN,PEMERINTAH REPUBLIK INDONESIA,2017-07-24,2047-07-15,8,FIXED,SEMI-ANNUAL,250000000000,9339659999999.998,29.973990417522245,2,60,-9089659999999.998,2165,4313930715.935334,37.358639999999994,0.017255722863741337,Finance,44830367999999.99
2023-06-27,PBS017,SBSN Seri PBS017,SBSN,PEMERINTAH REPUBLIK INDONESIA,2018-01-12,2025-10-15,6.125,FIXED,SEMI-ANNUAL,2570000000000,1040942000000,7.756331279945243,2,16,1529058000000,1993,522299046.6633216,0.4050357976653696,2.032292010363119e-4,Finance,1020123160000
2023-06-27,PBS018,SBSN Seri PBS018,SBSN,PEMERINTAH REPUBLIK INDONESIA,2018-06-06,2028-05-15,7.625,FIXED,SEMI-ANNUAL,2000000000000,7500000000000,9.94113620807666,2,20,-5500000000000,1848,4058441558.4415584,3.75,0.002029220779220779,Finance,11437500000000
2023-06-27,PBS019,SBSN Seri PBS019,SBSN,PEMERINTAH REPUBLIK INDONESIA,2018-10-05,2023-09-15,8.25,Fixed,SEMI-ANNUAL,65000000000,25317000000,4.944558521560575,2,10,39683000000,1727,14659525.188187608,0.3894923076923077,2.2553115674134783e-4,Finance,20886525000
2023-06-27,PBS020,SBSN Seri PBS020,SBSN,PEMERINTAH REPUBLIK INDONESIA,2018-10-23,2027-10-15,9,Fixed,SEMI-ANNUAL,1000000000000,1100000000000,8.97741273100616,2,18,-100000000000,1709,643651258.0456407,1.1,6.436512580456408e-4,Finance,1781999999999.9998
2023-06-27,PBS021,SBSN Seri PBS021,SBSN,PEMERINTAH REPUBLIK INDONESIA,2018-12-06,2026-11-15,8.5,Fixed,SEMI-ANNUAL,1500000000000,4838900000000,7.942505133470226,2,16,-3338900000000,1665,2906246246.2462463,3.2259333333333333,0.0019374974974974975,Finance,6580904000000
2023-06-27,PBS022,SBSN Seri PBS022,SBSN,PEMERINTAH REPUBLIK INDONESIA,2019-01-25,2034-04-15,8.625,Fixed,SEMI-ANNUAL,340000000000,2619683000000,15.219712525667351,2,30,-2279683000000,1615,1622094736.8421052,7.70495,0.004770866873065016,Finance,6778429762500
2023-06-27,PBS023,SBSN Seri PBS023,SBSN,PEMERINTAH REPUBLIK INDONESIA,2019-05-16,2030-05-15,8.125,Fixed,SEMI-ANNUAL,3000000000000,3094400000000,10.99794661190965,2,22,-94400000000,1504,2057446808.5106382,1.0314666666666668,6.858156028368795e-4,Finance,5531240000000
2023-06-27,PBS024,SBSN Seri PBS024,SBSN,PEMERINTAH REPUBLIK INDONESIA,2019-05-29,2032-05-15,8.375,Fixed,SEMI-ANNUAL,1500000000000,1700000000000,12.9637234770705,2,26,-200000000000,1491,1140174379.6109993,1.1333333333333333,7.601162530739995e-4,Finance,3701750000000.0005
2023-06-27,PBS025,SBSN Seri PBS025,SBSN,PEMERINTAH REPUBLIK INDONESIA,2019-05-31,2033-05-15,8.375,FIXED,SEMI-ANNUAL,6000000000000,2558625000000,13.957563312799453,2,28,3441375000000,1489,1718351242.4445937,0.4264375,2.8639187374076565e-4,Finance,5999975625000.001
2023-06-27,PBS026,SBSN Seri PBS026,SBSN,PEMERINTAH REPUBLIK INDONESIA,2019-10-18,2024-10-15,6.625,Fixed,SEMI-ANNUAL,2650000000000,313463000000,4.993839835728953,2,10,2336537000000,1349,232366938.47294292,0.11828792452830189,8.76856371596011e-5,Finance,207669237500.00003
2023-06-27,PBS028,SBSN Seri PBS028,SBSN,PEMERINTAH REPUBLIK INDONESIA,2020-07-24,2046-10-15,7.75,FIXED,SEMI-ANNUAL,5250000000000,11689958000000.002,26.2258726899384,2,52,-6439958000000.002,1069,10935414405.986906,2.2266586666666672,0.0020829360773308393,Finance,47110530740000.01
2023-06-27,PBS029,SBSN Seri PBS029,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-01-15,2034-03-15,6.375,FIXED,SEMI-ANNUAL,4650000000000,4934206000000,13.160848733744011,2,26,-284206000000,894,5519246085.011186,1.0611195698924731,0.0011869346419378895,Finance,8178446445000
2023-06-27,PBS030,SBSN Seri PBS030,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-06-07,2028-07-15,5.875,FIXED,SEMI-ANNUAL,350000000000,161200999999.99997,7.104722792607803,2,14,188799000000.00003,751,214648468.70838878,0.4605742857142856,6.132813391668251e-4,Finance,132587822499.99997
2023-06-27,PBS031,SBSN Seri PBS031,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-07-30,2024-07-15,4,FIXED,SEMI-ANNUAL,5000000000000,954219000000,2.9596167008898013,2,6,4045781000000,698,1367075931.2320917,0.1908438,2.7341518624641835e-4,Finance,229012560000
2023-06-27,PBS032,SBSN Seri PBS032,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-07-30,2026-07-15,4.875,FIXED,SEMI-ANNUAL,4350000000000,346654000000,4.958247775496235,2,10,4003346000000,698,496638968.48137534,0.07969057471264368,1.1416987781181043e-4,Finance,168993825000.00003
2023-06-27,PBS033,SBSN Seri PBS033,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-01-14,2047-06-15,6.75,FIXED,SEMI-ANNUAL,350000000000,747792000000,25.415468856947296,2,51,-397792000000,530,1410928301.8867924,2.1365485714285715,0.00403122371967655,Finance,2574273960000.0005
2023-06-27,PBS034,SBSN Seri PBS034,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-01-14,2039-06-15,6.5,FIXED,SEMI-ANNUAL,350000000000,208010000000,17.415468856947296,2,35,141990000000,530,392471698.1132075,0.5943142857142857,0.0011213477088948787,Finance,473222750000
2023-06-27,PBS035,SBSN Seri PBS035,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-03-31,2042-03-15,6.75,FIXED,SEMI-ANNUAL,25664000000,78919000000,19.956194387405887,2,40,-53255000000,454,173830396.47577092,3.07508572319202,0.006773316570907534,Finance,213081300000
2023-06-27,PBS036,SBSN Seri PBS036,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-08-26,2025-08-15,5.375,FIXED,SEMI-ANNUAL,4050000000000,954302000000,2.97056810403833,2,6,3095698000000,306,3118633986.9281044,0.23563012345679013,7.700330831921246e-4,Finance,307762395000
2023-06-27,PBS037,SBSN Seri PBS037,SBSN,PEMERINTAH REPUBLIK INDONESIA,2023-01-13,2036-03-15,6.875,FIXED,SEMI-ANNUAL,1650000000000,559801000000,13.169062286105408,2,26,1090199000000,166,3372295180.7228913,0.3392733333333333,0.0020438152610441768,Finance,1000644287500
2023-06-27,PBSG001,SBSN Seri PBSG001,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-09-23,2029-09-15,6.625,FIXED,SEMI-ANNUAL,4400000000000,89000000000,6.978781656399726,2,14,4311000000000,278,320143884.8920863,0.020227272727272726,7.275997383911052e-5,Finance,82547500000
2023-06-27,SR013,SUKUK NEGARA RITEL SERI SR-013,SBSN,PEMERINTAH REPUBLIK INDONESIA,2020-10-01,2023-09-10,6.05,FIXED,MONTHLY,25666000000000,5713082000000,2.940451745379877,12,35,19952918000000,1000,5713082000,0.22259339203615677,2.2259339203615678e-4,Finance,12097451134999.998
2023-06-27,SR014,SUKUK NEGARA RITEL SERI SR-014,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-03-25,2024-03-10,5.47,FIXED,MONTHLY,16705100000000,5370375000000,2.9596167008898013,12,36,11334725000000,825,6509545454.545455,0.32148116443481334,3.8967413870886466e-4,Finance,10575342450000
2023-06-27,SR015,SUKUK NEGARA RITEL SERI SR-015,SBSN,PEMERINTAH REPUBLIK INDONESIA,2021-09-23,2024-09-10,5.1,FIXED,MONTHLY,27000600000000,8700029000000.001,2.965092402464066,12,36,18300571000000,643,13530371695.17885,0.3222161359377199,5.011137417382891e-4,Finance,15973253244000
2023-06-27,SR016,SUKUK NEGARA RITEL SERI SR-016,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-03-24,2025-03-10,4.95,FIXED,MONTHLY,18409500000000,9349154999999.998,2.9623545516769334,12,36,9060345000000.002,461,20280162689.804768,0.5078440479100463,0.0011016139867896884,Finance,16660194209999.996
2023-06-27,SR017,SUKUK NEGARA RITEL SERI SR-017,SBSN,PEMERINTAH REPUBLIK INDONESIA,2022-09-22,2025-09-10,5.9,FIXED,MONTHLY,26975000000000,13554600000000,2.967830253251198,12,36,13420400000000,279,48582795698.92473,0.5024874884151993,0.0018010304244272376,Finance,28789970400000
2023-06-27,SIAGII02ACN4,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-12-23,2024-12-22,8.1,FIXED,3 MONTHS,133000000000,133000000000.00002,2.9979466119096507,4,12,-1.52587890625e-5,552,240942028.98550728,1.0000000000000002,0.0018115942028985512,Natural Resources,129276000000.00002
2023-06-27,SIAGII02ACN5,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI A,SUKUK,"SAMATOR INDO GAS Tbk, PT",2022-04-06,2025-04-05,7.75,FIXED,3 MONTHS,118800000000,118800000000,2.9979466119096507,4,12,0,448,265178571.42857143,1,0.002232142857142857,Natural Resources,110484000000
2023-06-27,SIAGII02BCN3,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-07-07,2024-07-06,9.35,FIXED,3 MONTHS,105000000000,105000000000,2.9979466119096507,4,12,0,721,145631067.96116504,1,0.0013869625520110957,Natural Resources,117809999999.99998
2023-06-27,SIAGII02BCN4,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI B,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-12-23,2026-12-22,9.15,FIXED,3 MONTHS,17000000000,17000000000,4.996577686516085,4,20,0,552,30797101.449275363,1,0.0018115942028985507,Natural Resources,31110000000
2023-06-27,SIAGII02BCN5,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI B,SUKUK,"SAMATOR INDO GAS Tbk, PT",2022-04-06,2027-04-05,8.9,FIXED,3 MONTHS,123700000000,123700000000,4.996577686516085,4,20,0,448,276116071.4285714,1,0.002232142857142857,Natural Resources,220186000000.00003
2023-06-27,SIAGII02CCN3,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C,SUKUK,"SAMATOR INDO GAS Tbk, PT",2021-07-07,2028-07-06,10.75,FIXED,3 MONTHS,124000000000,124000000000,6.997946611909651,4,28,0,721,171983356.44937587,1,0.0013869625520110957,Natural Resources,373240000000
2023-06-27,SIAGII02CCN5,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP V TAHUN 2022 SERI C,SUKUK,"SAMATOR INDO GAS Tbk, PT",2022-04-06,2029-04-05,9.75,FIXED,3 MONTHS,153500000000,153500000000,6.997946611909651,4,28,0,448,342633928.5714286,1,0.002232142857142857,Natural Resources,419055000000
2023-06-27,SIAGII02CN1,SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP I TAHUN 2020,SUKUK,"SAMATOR INDO GAS Tbk, PT",2020-08-18,2025-08-14,10.55,FIXED,3 MONTHS,5000000000,5000000000,4.988364134154689,4,20,0,1044,4789272.030651341,1,9.578544061302681e-4,Natural Resources,10550000000.000002
2023-06-27,SIAPAI01ACN1,SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI A,SUKUK,PT. ANGKASA PURA I,2021-09-09,2024-09-08,6.7,FIXED,3 MONTHS,215000000000,215000000000,2.9979466119096507,4,12,0,657,327245053.2724505,1,0.0015220700152207,Industry & Manufacturing,172860000000
2023-06-27,SIAPAI01B,SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI B,SUKUK,PT. ANGKASA PURA I,2016-11-23,2023-11-22,8.4,FIXED,3 MONTHS,55000000000,55000000000,6.995208761122519,4,28,0,2408,22840531.561461795,1,4.152823920265781e-4,Industry & Manufacturing,129360000000.00002
2023-06-27,SIAPAI01BCN1,SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI B,SUKUK,PT. ANGKASA PURA I,2021-09-09,2026-09-08,7.1,FIXED,3 MONTHS,215000000000,215000000000,4.996577686516085,4,20,0,657,327245053.2724505,1,0.0015220700152207,Industry & Manufacturing,305300000000
2023-06-27,SIAPAI01C,SUKUK IJARAH I ANGKASA PURA I TAHUN 2016 SERI C,SUKUK,PT. ANGKASA PURA I,2016-11-23,2026-11-22,8.55,FIXED,3 MONTHS,177000000000,177000000000,9.995893223819301,4,40,0,2408,73504983.38870431,1,4.152823920265781e-4,Industry & Manufacturing,605340000000.0001
2023-06-27,SIAPAI01CCN1,SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI C,SUKUK,PT. ANGKASA PURA I,2021-09-09,2028-09-08,8,FIXED,3 MONTHS,52000000000,52000000000,6.997946611909651,4,28,0,657,79147640.79147641,1,0.0015220700152207,Industry & Manufacturing,116480000000.00002
2023-06-27,SIAPAI01DCN1,SUKUK IJARAH BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI D,SUKUK,PT. ANGKASA PURA I,2021-09-09,2031-09-08,8.6,FIXED,3 MONTHS,14000000000,14000000000,9.995893223819301,4,40,0,657,21308980.2130898,1,0.0015220700152207,Industry & Manufacturing,48159999999.99999
2023-06-27,SIBALI01ACN1,SUKUK IJARAH BERKELANJUTAN I BALI TOWERINDO SENTRA TAHAP I TAHUN 2022 SERI A,SUKUK,"BALI TOWERINDO SENTRA Tbk, PT",2022-12-19,2023-12-26,7.75,FIXED,3 MONTHS,200000000000,200000000000,1.0184804928131417,4,4,0,191,1047120418.8481675,1,0.005235602094240838,Consumer & Services,62000000000
2023-06-27,SIBALI01BCN1,SUKUK IJARAH BERKELANJUTAN I BALI TOWERINDO SENTRA TAHAP I TAHUN 2022 SERI B,SUKUK,"BALI TOWERINDO SENTRA Tbk, PT",2022-12-19,2025-12-16,9.75,FIXED,3 MONTHS,21000000000,21000000000,2.9924709103353866,4,12,0,191,109947643.9790576,1,0.005235602094240838,Consumer & Services,24570000000
2023-06-27,SIBMTR01BCN1,SUK IJARAH BKLJT I GLOBAL MEDIACOM THP I TH17 SR B,SUKUK,"GLOBAL MEDIACOM Tbk, PT",2017-07-10,2023-07-07,11.75,FIXED,3 MONTHS,14000000000,14000000000,5.990417522245037,4,24,0,2179,6424965.5805415325,1,4.589261128958238e-4,Finance,39480000000
2023-06-27,SIBMTR01CCN1,SUK IJARAH BKLJT I GLOBAL MEDIACOM THP I TH17 SR C,SUKUK,"GLOBAL MEDIACOM Tbk, PT",2017-07-10,2024-07-07,12,FIXED,3 MONTHS,22950000000,22950000000,6.992470910335387,4,28,0,2179,10532354.290959155,1,4.589261128958238e-4,Finance,77112000000
